time,timezone,temperature_2m,relative_humidity_2m,precipitation,windspeed_10m,winddirection_10m,direct_radiation,soil_moisture_28_to_100cm,soil_temperature_28_to_100cm
2025-03-24T17:00,Asia/Kolkata,30.6,53.0,0.0,17.3,309.0,221.0,0.246,30.9
2025-03-24T18:00,Asia/Kolkata,28.9,69.0,0.0,17.4,307.0,57.0,0.246,30.9
2025-03-24T19:00,Asia/Kolkata,28.2,76.0,0.0,15.4,307.0,0.0,0.246,30.9
2025-03-24T20:00,Asia/Kolkata,27.9,79.0,0.0,8.8,341.0,0.0,0.246,30.9
2025-03-24T21:00,Asia/Kolkata,27.7,77.0,0.0,5.0,46.0,0.0,0.246,30.9
2025-03-24T22:00,Asia/Kolkata,27.5,74.0,0.0,3.6,70.0,0.0,0.246,30.9
2025-03-24T23:00,Asia/Kolkata,26.8,77.0,0.0,1.1,342.0,0.0,0.246,30.9
2025-03-25T00:00,Asia/Kolkata,26.1,79.0,0.0,1.7,311.0,0.0,0.246,30.9
2025-03-25T01:00,Asia/Kolkata,25.8,78.0,0.0,3.3,347.0,0.0,0.246,30.9
2025-03-25T02:00,Asia/Kolkata,26.1,72.0,0.0,6.9,319.0,0.0,0.246,30.9
2025-03-25T03:00,Asia/Kolkata,25.8,73.0,0.0,6.5,321.0,0.0,0.246,30.9
2025-03-25T04:00,Asia/Kolkata,25.2,79.0,0.0,5.9,333.0,0.0,0.246,30.9
2025-03-25T05:00,Asia/Kolkata,24.7,85.0,0.0,4.3,355.0,0.0,0.246,30.9
2025-03-25T06:00,Asia/Kolkata,24.9,84.0,0.0,3.7,349.0,0.0,0.246,30.9
2025-03-25T07:00,Asia/Kolkata,25.9,81.0,0.0,7.4,338.0,15.0,0.246,30.9
2025-03-25T08:00,Asia/Kolkata,28.2,71.0,0.0,5.2,340.0,138.0,0.246,30.9
2025-03-25T09:00,Asia/Kolkata,30.4,60.0,0.0,8.0,320.0,334.0,0.246,30.9
2025-03-25T10:00,Asia/Kolkata,31.9,53.0,0.0,9.0,308.0,524.0,0.246,30.9
2025-03-25T11:00,Asia/Kolkata,32.7,52.0,0.0,10.6,298.0,672.0,0.246,30.9
2025-03-25T12:00,Asia/Kolkata,33.1,48.0,0.0,14.1,297.0,760.0,0.246,30.9
2025-03-25T13:00,Asia/Kolkata,33.3,42.0,0.0,16.1,301.0,783.0,0.245,30.9
2025-03-25T14:00,Asia/Kolkata,33.1,42.0,0.0,16.7,302.0,729.0,0.245,30.9
2025-03-25T15:00,Asia/Kolkata,32.6,44.0,0.0,16.7,302.0,598.0,0.245,30.9
2025-03-25T16:00,Asia/Kolkata,31.6,51.0,0.0,16.6,299.0,426.0,0.245,30.9
2025-03-25T17:00,Asia/Kolkata,30.3,59.0,0.0,16.2,294.0,219.0,0.245,30.9
2025-03-25T18:00,Asia/Kolkata,28.9,72.0,0.0,14.1,293.0,56.0,0.245,30.9
2025-03-25T19:00,Asia/Kolkata,28.1,78.0,0.0,10.5,295.0,0.0,0.245,30.9
2025-03-25T20:00,Asia/Kolkata,27.9,80.0,0.0,3.4,6.0,0.0,0.245,30.9
2025-03-25T21:00,Asia/Kolkata,27.7,77.0,0.0,1.4,113.0,0.0,0.245,30.9
2025-03-25T22:00,Asia/Kolkata,27.2,78.0,0.0,1.5,120.0,0.0,0.245,30.9
2025-03-25T23:00,Asia/Kolkata,26.8,80.0,0.0,0.4,207.0,0.0,0.245,30.9
2025-03-26T00:00,Asia/Kolkata,26.2,81.0,0.0,3.2,254.0,0.0,0.245,30.9
2025-03-26T01:00,Asia/Kolkata,25.8,83.0,0.0,1.9,221.0,0.0,0.245,30.9
2025-03-26T02:00,Asia/Kolkata,25.5,84.0,0.0,1.3,262.0,0.0,0.245,30.9
2025-03-26T03:00,Asia/Kolkata,24.8,88.0,0.0,1.8,11.0,0.0,0.245,30.9
2025-03-26T04:00,Asia/Kolkata,24.2,91.0,0.0,1.7,77.0,0.0,0.245,30.9
2025-03-26T05:00,Asia/Kolkata,24.0,92.0,0.0,2.8,108.0,0.0,0.245,30.9
2025-03-26T06:00,Asia/Kolkata,25.1,89.0,0.0,0.9,180.0,0.0,0.245,30.9
2025-03-26T07:00,Asia/Kolkata,25.9,86.0,0.0,2.7,148.0,15.0,0.245,30.9
2025-03-26T08:00,Asia/Kolkata,27.5,79.0,0.0,1.9,202.0,134.0,0.245,30.9
2025-03-26T09:00,Asia/Kolkata,29.2,68.0,0.0,4.8,250.0,328.0,0.245,30.9
2025-03-26T10:00,Asia/Kolkata,30.6,60.0,0.0,7.9,266.0,518.0,0.245,30.9
2025-03-26T11:00,Asia/Kolkata,31.3,58.0,0.0,10.5,276.0,667.0,0.245,30.9
2025-03-26T12:00,Asia/Kolkata,31.6,55.0,0.0,13.0,284.0,756.0,0.245,30.9
2025-03-26T13:00,Asia/Kolkata,31.7,53.0,0.0,14.9,291.0,778.0,0.245,30.9
2025-03-26T14:00,Asia/Kolkata,31.4,52.0,0.0,15.0,299.0,725.0,0.245,30.9
2025-03-26T15:00,Asia/Kolkata,31.2,53.0,0.0,14.7,303.0,608.0,0.245,30.9
2025-03-26T16:00,Asia/Kolkata,30.4,56.0,0.0,15.2,304.0,431.0,0.245,30.9
2025-03-26T17:00,Asia/Kolkata,29.4,59.0,0.0,14.7,305.0,234.0,0.245,30.9
2025-03-26T18:00,Asia/Kolkata,28.2,70.0,0.0,14.8,304.0,59.0,0.245,30.9
2025-03-26T19:00,Asia/Kolkata,27.5,77.0,0.0,13.0,307.0,0.0,0.245,30.9
2025-03-26T20:00,Asia/Kolkata,27.1,81.0,0.0,10.4,314.0,0.0,0.245,30.9
2025-03-26T21:00,Asia/Kolkata,27.0,81.0,0.0,7.8,310.0,0.0,0.245,30.9
2025-03-26T22:00,Asia/Kolkata,26.6,82.0,0.0,4.8,312.0,0.0,0.245,30.9
2025-03-26T23:00,Asia/Kolkata,26.0,85.0,0.0,2.0,333.0,0.0,0.245,30.9
2025-03-27T00:00,Asia/Kolkata,25.7,87.0,0.0,2.0,360.0,0.0,0.245,30.9
2025-03-27T01:00,Asia/Kolkata,25.4,89.0,0.0,2.7,48.0,0.0,0.245,30.9
2025-03-27T02:00,Asia/Kolkata,24.9,91.0,0.0,2.4,48.0,0.0,0.245,30.9
2025-03-27T03:00,Asia/Kolkata,24.6,93.0,0.0,2.4,347.0,0.0,0.245,30.9
2025-03-27T04:00,Asia/Kolkata,24.4,94.0,0.0,2.5,352.0,0.0,0.245,30.9
2025-03-27T05:00,Asia/Kolkata,24.5,93.0,0.0,3.6,360.0,0.0,0.245,30.9
2025-03-27T06:00,Asia/Kolkata,25.1,92.0,0.0,2.7,8.0,0.0,0.245,30.9
2025-03-27T07:00,Asia/Kolkata,25.3,91.0,0.0,3.6,33.0,9.0,0.245,30.9
2025-03-27T08:00,Asia/Kolkata,26.9,81.0,0.0,4.0,18.0,97.0,0.245,30.9
2025-03-27T09:00,Asia/Kolkata,28.6,71.0,0.0,5.1,321.0,238.0,0.245,30.9
2025-03-27T10:00,Asia/Kolkata,29.8,64.0,0.0,8.4,301.0,415.0,0.245,30.9
2025-03-27T11:00,Asia/Kolkata,30.3,61.0,0.0,11.6,296.0,520.0,0.245,30.9
2025-03-27T12:00,Asia/Kolkata,30.7,56.0,0.0,12.5,297.0,679.0,0.245,30.9
2025-03-27T13:00,Asia/Kolkata,30.9,54.0,0.0,14.2,296.0,753.0,0.245,30.9
2025-03-27T14:00,Asia/Kolkata,30.4,56.0,0.0,16.5,300.0,710.0,0.245,30.9
2025-03-27T15:00,Asia/Kolkata,30.0,59.0,0.0,15.7,304.0,594.0,0.245,30.9
2025-03-27T16:00,Asia/Kolkata,29.4,61.0,0.0,14.8,311.0,427.0,0.245,30.9
2025-03-27T17:00,Asia/Kolkata,28.6,65.0,0.0,13.0,314.0,230.0,0.245,30.9
2025-03-27T18:00,Asia/Kolkata,27.3,73.0,0.0,15.0,314.0,58.0,0.245,30.9
2025-03-27T19:00,Asia/Kolkata,26.7,76.0,0.0,14.3,316.0,0.0,0.245,30.9
2025-03-27T20:00,Asia/Kolkata,26.5,76.0,0.0,10.4,321.0,0.0,0.245,30.9
2025-03-27T21:00,Asia/Kolkata,26.3,77.0,0.0,7.7,327.0,0.0,0.245,30.9
2025-03-27T22:00,Asia/Kolkata,26.1,78.0,0.0,6.7,341.0,0.0,0.245,30.9
2025-03-27T23:00,Asia/Kolkata,25.9,78.0,0.0,6.5,355.0,0.0,0.245,30.9
2025-03-28T00:00,Asia/Kolkata,25.5,80.0,0.0,5.8,5.0,0.0,0.245,30.9
2025-03-28T01:00,Asia/Kolkata,25.1,83.0,0.0,5.9,11.0,0.0,0.245,30.9
2025-03-28T02:00,Asia/Kolkata,24.6,85.0,0.0,5.2,14.0,0.0,0.245,30.9
2025-03-28T03:00,Asia/Kolkata,24.3,88.0,0.0,4.2,10.0,0.0,0.245,30.9
2025-03-28T04:00,Asia/Kolkata,24.1,89.0,0.0,4.0,36.0,0.0,0.245,30.9
2025-03-28T05:00,Asia/Kolkata,23.8,89.0,0.0,4.9,62.0,0.0,0.245,30.9
2025-03-28T06:00,Asia/Kolkata,24.0,87.0,0.0,6.3,59.0,0.0,0.245,30.9
2025-03-28T07:00,Asia/Kolkata,24.5,85.0,0.0,5.6,61.0,15.0,0.245,30.9
2025-03-28T08:00,Asia/Kolkata,26.7,75.0,0.0,4.4,52.0,134.0,0.245,30.9
2025-03-28T09:00,Asia/Kolkata,28.8,65.0,0.0,3.8,355.0,329.0,0.245,30.9
2025-03-28T10:00,Asia/Kolkata,31.0,54.0,0.0,4.8,315.0,516.0,0.245,30.9
2025-03-28T11:00,Asia/Kolkata,32.3,49.0,0.0,7.3,298.0,661.0,0.245,30.9
2025-03-28T12:00,Asia/Kolkata,32.6,52.0,0.0,11.7,293.0,745.0,0.245,30.9
2025-03-28T13:00,Asia/Kolkata,32.4,51.0,0.0,15.9,305.0,761.0,0.245,30.9
2025-03-28T14:00,Asia/Kolkata,32.1,52.0,0.0,17.3,313.0,710.0,0.245,30.9
2025-03-28T15:00,Asia/Kolkata,32.2,51.0,0.0,16.9,315.0,592.0,0.245,30.9
2025-03-28T16:00,Asia/Kolkata,31.8,50.0,0.0,16.9,316.0,421.0,0.245,30.9
2025-03-28T17:00,Asia/Kolkata,31.3,50.0,0.0,16.3,318.0,227.0,0.245,30.9
2025-03-28T18:00,Asia/Kolkata,30.4,49.0,0.0,16.1,320.0,58.0,0.245,30.9
2025-03-28T19:00,Asia/Kolkata,30.0,47.0,0.0,14.1,333.0,0.0,0.245,30.9
2025-03-28T20:00,Asia/Kolkata,30.4,37.0,0.0,15.5,345.0,0.0,0.245,30.9
2025-03-28T21:00,Asia/Kolkata,30.2,35.0,0.0,14.7,342.0,0.0,0.245,30.9
2025-03-28T22:00,Asia/Kolkata,30.0,32.0,0.0,12.8,350.0,0.0,0.245,30.9
2025-03-28T23:00,Asia/Kolkata,29.5,30.0,0.0,9.2,6.0,0.0,0.245,30.9
2025-03-29T00:00,Asia/Kolkata,28.8,29.0,0.0,7.6,3.0,0.0,0.245,30.9
2025-03-29T01:00,Asia/Kolkata,28.6,29.0,0.0,11.2,342.0,0.0,0.245,30.9
2025-03-29T02:00,Asia/Kolkata,28.1,35.0,0.0,13.0,338.0,0.0,0.245,30.9
2025-03-29T03:00,Asia/Kolkata,27.4,48.0,0.0,14.3,341.0,0.0,0.245,30.9
2025-03-29T04:00,Asia/Kolkata,27.0,53.0,0.0,13.8,345.0,0.0,0.245,30.9
2025-03-29T05:00,Asia/Kolkata,26.8,44.0,0.0,11.0,356.0,0.0,0.245,30.9
2025-03-29T06:00,Asia/Kolkata,26.5,30.0,0.0,11.1,347.0,0.0,0.245,30.9
2025-03-29T07:00,Asia/Kolkata,26.9,25.0,0.0,9.8,353.0,18.0,0.245,30.9
2025-03-29T08:00,Asia/Kolkata,28.7,20.0,0.0,6.7,3.0,149.0,0.245,30.9
2025-03-29T09:00,Asia/Kolkata,31.4,16.0,0.0,4.5,360.0,347.0,0.245,30.9
2025-03-29T10:00,Asia/Kolkata,34.2,15.0,0.0,3.4,328.0,534.0,0.245,30.9
2025-03-29T11:00,Asia/Kolkata,36.0,16.0,0.0,6.0,299.0,679.0,0.245,30.9
2025-03-29T12:00,Asia/Kolkata,36.3,20.0,0.0,10.5,297.0,763.0,0.245,30.9
2025-03-29T13:00,Asia/Kolkata,36.3,23.0,0.0,12.2,303.0,779.0,0.245,30.9
2025-03-29T14:00,Asia/Kolkata,36.1,23.0,0.0,13.6,305.0,721.0,0.245,30.9
2025-03-29T15:00,Asia/Kolkata,35.5,24.0,0.0,14.8,309.0,604.0,0.245,30.9
2025-03-29T16:00,Asia/Kolkata,34.2,30.0,0.0,15.4,318.0,440.0,0.245,30.9
2025-03-29T17:00,Asia/Kolkata,32.7,37.0,0.0,16.1,323.0,238.0,0.245,30.9
2025-03-29T18:00,Asia/Kolkata,30.6,50.0,0.0,16.2,319.0,61.0,0.245,30.9
2025-03-29T19:00,Asia/Kolkata,29.7,54.0,0.0,12.6,332.0,0.0,0.245,30.9
2025-03-29T20:00,Asia/Kolkata,30.1,47.0,0.0,9.6,5.0,0.0,0.245,30.9
2025-03-29T21:00,Asia/Kolkata,30.9,29.0,0.0,7.8,19.0,0.0,0.245,30.9
2025-03-29T22:00,Asia/Kolkata,31.1,23.0,0.0,7.4,6.0,0.0,0.245,30.9
2025-03-29T23:00,Asia/Kolkata,30.9,25.0,0.0,3.1,28.0,0.0,0.245,30.9
2025-03-30T00:00,Asia/Kolkata,30.1,30.0,0.0,8.4,290.0,0.0,0.245,30.9
2025-03-30T01:00,Asia/Kolkata,28.4,53.0,0.0,10.3,313.0,0.0,0.245,30.9
2025-03-30T02:00,Asia/Kolkata,27.8,61.0,0.0,10.7,320.0,0.0,0.245,31.0
2025-03-30T03:00,Asia/Kolkata,27.7,65.0,0.0,10.2,328.0,0.0,0.245,31.0
2025-03-30T04:00,Asia/Kolkata,27.4,68.0,0.0,9.3,331.0,0.0,0.244,31.0
2025-03-30T05:00,Asia/Kolkata,26.9,71.0,0.0,7.7,339.0,0.0,0.244,31.0
2025-03-30T06:00,Asia/Kolkata,26.7,74.0,0.0,5.9,337.0,0.0,0.244,31.0
2025-03-30T07:00,Asia/Kolkata,26.9,72.0,0.0,5.4,352.0,16.0,0.244,31.0
2025-03-30T08:00,Asia/Kolkata,29.0,53.0,0.0,4.9,2.0,119.0,0.244,31.0
2025-03-30T09:00,Asia/Kolkata,31.9,26.0,0.0,6.0,3.0,228.0,0.244,31.0
2025-03-30T10:00,Asia/Kolkata,34.9,17.0,0.0,6.3,3.0,459.0,0.244,31.0
2025-03-30T11:00,Asia/Kolkata,37.1,16.0,0.0,3.4,317.0,651.0,0.244,31.0
2025-03-30T12:00,Asia/Kolkata,37.8,17.0,0.0,7.9,283.0,772.0,0.244,31.0
2025-03-30T13:00,Asia/Kolkata,36.9,23.0,0.0,13.8,296.0,786.0,0.244,31.0
2025-03-30T14:00,Asia/Kolkata,36.2,22.0,0.0,16.8,308.0,725.0,0.244,31.0
2025-03-30T15:00,Asia/Kolkata,35.5,25.0,0.0,17.0,318.0,599.0,0.244,31.0
2025-03-30T16:00,Asia/Kolkata,35.2,28.0,0.0,18.2,322.0,385.0,0.244,31.0
2025-03-30T17:00,Asia/Kolkata,34.0,31.0,0.0,16.4,327.0,198.0,0.244,31.0
2025-03-30T18:00,Asia/Kolkata,32.3,36.0,0.0,16.3,325.0,59.0,0.244,31.0
2025-03-30T19:00,Asia/Kolkata,31.5,38.0,0.0,12.6,336.0,0.0,0.244,31.0
2025-03-30T20:00,Asia/Kolkata,32.4,25.0,0.0,3.8,19.0,0.0,0.244,31.0
2025-03-30T21:00,Asia/Kolkata,31.7,27.0,0.0,0.7,194.0,0.0,0.244,31.0
2025-03-30T22:00,Asia/Kolkata,30.6,30.0,0.0,3.1,263.0,0.0,0.244,31.1
2025-03-30T23:00,Asia/Kolkata,30.0,37.0,0.0,9.7,289.0,0.0,0.244,31.1
2025-03-31T00:00,Asia/Kolkata,28.8,57.0,0.0,10.9,310.0,0.0,0.244,31.1
2025-03-31T01:00,Asia/Kolkata,28.5,63.0,0.0,9.3,333.0,0.0,0.244,31.1
2025-03-31T02:00,Asia/Kolkata,28.3,60.0,0.0,9.0,337.0,0.0,0.244,31.1
2025-03-31T03:00,Asia/Kolkata,28.2,56.0,0.0,11.0,342.0,0.0,0.244,31.1
2025-03-31T04:00,Asia/Kolkata,28.0,54.0,0.0,7.8,5.0,0.0,0.244,31.1
2025-03-31T05:00,Asia/Kolkata,26.9,56.0,0.0,4.7,97.0,0.0,0.244,31.1
2025-03-31T06:00,Asia/Kolkata,25.6,76.0,0.0,1.6,96.0,0.0,0.244,31.1
2025-03-31T07:00,Asia/Kolkata,26.8,70.0,0.0,2.4,324.0,17.0,0.244,31.1
2025-03-31T08:00,Asia/Kolkata,29.4,57.0,0.0,1.8,323.0,132.0,0.244,31.1
2025-03-31T09:00,Asia/Kolkata,31.3,47.0,0.0,0.2,180.0,156.0,0.244,31.1
2025-03-31T10:00,Asia/Kolkata,33.5,39.0,0.0,2.6,258.0,449.0,0.244,31.1
2025-03-31T11:00,Asia/Kolkata,34.9,36.0,0.0,6.1,273.0,667.0,0.244,31.1
2025-03-31T12:00,Asia/Kolkata,35.6,34.0,0.0,10.5,289.0,751.0,0.244,31.1
2025-03-31T13:00,Asia/Kolkata,36.4,26.0,0.0,14.2,308.0,772.0,0.244,31.1
2025-03-31T14:00,Asia/Kolkata,37.2,19.0,0.0,16.0,319.0,718.0,0.244,31.1
2025-03-31T15:00,Asia/Kolkata,36.6,24.0,0.0,14.8,320.0,588.0,0.244,31.1
2025-03-31T16:00,Asia/Kolkata,35.3,28.0,0.0,15.4,324.0,406.0,0.244,31.2
2025-03-31T17:00,Asia/Kolkata,33.7,35.0,0.0,15.7,324.0,202.0,0.244,31.2
2025-03-31T18:00,Asia/Kolkata,31.9,38.0,0.0,15.2,323.0,50.0,0.244,31.2
2025-03-31T19:00,Asia/Kolkata,31.6,37.0,0.0,13.2,334.0,0.0,0.244,31.2
2025-03-31T20:00,Asia/Kolkata,32.1,29.0,0.0,9.9,344.0,0.0,0.244,31.2
2025-03-31T21:00,Asia/Kolkata,31.7,29.0,0.0,4.7,310.0,0.0,0.244,31.2
2025-03-31T22:00,Asia/Kolkata,30.7,38.0,0.0,6.2,319.0,0.0,0.244,31.2
2025-03-31T23:00,Asia/Kolkata,30.0,46.0,0.0,8.1,321.0,0.0,0.244,31.2
2025-04-01T00:00,Asia/Kolkata,29.5,50.0,0.0,5.2,314.0,0.0,0.244,31.2
2025-04-01T01:00,Asia/Kolkata,29.1,53.0,0.0,2.8,259.0,0.0,0.244,31.2
2025-04-01T02:00,Asia/Kolkata,28.6,59.0,0.0,5.4,274.0,0.0,0.244,31.3
2025-04-01T03:00,Asia/Kolkata,28.3,61.0,0.0,4.2,265.0,0.0,0.244,31.3
2025-04-01T04:00,Asia/Kolkata,27.7,65.0,0.0,1.2,27.0,0.0,0.244,31.3
2025-04-01T05:00,Asia/Kolkata,27.0,66.0,0.0,0.9,79.0,0.0,0.244,31.3
2025-04-01T06:00,Asia/Kolkata,26.0,84.0,0.0,1.9,119.0,0.0,0.244,31.3
2025-04-01T07:00,Asia/Kolkata,27.0,76.0,0.0,2.7,110.0,17.0,0.244,31.3
2025-04-01T08:00,Asia/Kolkata,29.2,67.0,0.0,2.5,4.0,130.0,0.244,31.3
2025-04-01T09:00,Asia/Kolkata,31.4,55.0,0.0,5.6,329.0,243.0,0.244,31.3
2025-04-01T10:00,Asia/Kolkata,32.9,46.0,0.0,8.1,328.0,252.0,0.244,31.3
2025-04-01T11:00,Asia/Kolkata,34.6,37.0,0.0,9.1,335.0,402.0,0.244,31.3
2025-04-01T12:00,Asia/Kolkata,37.1,29.0,0.0,11.7,329.0,702.0,0.244,31.3
2025-04-01T13:00,Asia/Kolkata,38.3,24.0,0.0,13.1,326.0,704.0,0.244,31.3
2025-04-01T14:00,Asia/Kolkata,39.0,17.0,0.0,14.0,324.0,392.0,0.244,31.3
2025-04-01T15:00,Asia/Kolkata,38.7,15.0,0.0,12.7,310.0,376.0,0.244,31.3
2025-04-01T16:00,Asia/Kolkata,35.0,30.0,0.0,13.4,316.0,362.0,0.244,31.3
2025-04-01T17:00,Asia/Kolkata,34.7,26.0,0.0,13.6,312.0,228.0,0.244,31.3
2025-04-01T18:00,Asia/Kolkata,31.0,45.0,0.0,13.1,331.0,42.0,0.244,31.3
2025-04-01T19:00,Asia/Kolkata,31.4,40.0,0.0,11.2,344.0,0.0,0.244,31.3
2025-04-01T20:00,Asia/Kolkata,32.2,31.0,0.0,14.5,340.0,0.0,0.244,31.3
2025-04-01T21:00,Asia/Kolkata,32.1,27.0,0.0,10.8,349.0,0.0,0.244,31.3
2025-04-01T22:00,Asia/Kolkata,32.0,24.0,0.0,8.3,14.0,0.0,0.244,31.4
2025-04-01T23:00,Asia/Kolkata,31.7,22.0,0.0,5.3,38.0,0.0,0.244,31.4
2025-04-02T00:00,Asia/Kolkata,30.9,24.0,0.0,4.4,99.0,0.0,0.244,31.4
2025-04-02T01:00,Asia/Kolkata,30.3,30.0,0.0,0.9,37.0,0.0,0.244,31.4
2025-04-02T02:00,Asia/Kolkata,29.2,31.0,0.0,1.9,326.0,0.0,0.244,31.4
2025-04-02T03:00,Asia/Kolkata,28.8,33.0,0.0,0.9,307.0,0.0,0.244,31.4
2025-04-02T04:00,Asia/Kolkata,28.4,38.0,0.0,1.3,278.0,0.0,0.244,31.4
2025-04-02T05:00,Asia/Kolkata,28.2,41.0,0.0,0.4,333.0,0.0,0.244,31.4
2025-04-02T06:00,Asia/Kolkata,27.9,50.0,0.0,1.0,135.0,0.0,0.244,31.4
2025-04-02T07:00,Asia/Kolkata,29.0,41.0,0.0,5.3,98.0,11.0,0.244,31.4
2025-04-02T08:00,Asia/Kolkata,31.9,38.0,0.0,6.8,122.0,154.0,0.244,31.4
2025-04-02T09:00,Asia/Kolkata,34.5,33.0,0.0,7.4,131.0,329.0,0.244,31.4
2025-04-02T10:00,Asia/Kolkata,36.5,28.0,0.0,5.8,146.0,541.0,0.244,31.4
2025-04-02T11:00,Asia/Kolkata,37.5,26.0,0.0,6.0,217.0,675.0,0.244,31.4
2025-04-02T12:00,Asia/Kolkata,37.0,30.0,0.0,11.7,247.0,759.0,0.244,31.4
2025-04-02T13:00,Asia/Kolkata,37.0,30.0,0.0,12.3,249.0,771.0,0.244,31.4
2025-04-02T14:00,Asia/Kolkata,36.0,33.0,0.0,14.3,264.0,715.0,0.243,31.4
2025-04-02T15:00,Asia/Kolkata,34.9,37.0,0.0,15.3,269.0,598.0,0.243,31.4
2025-04-02T16:00,Asia/Kolkata,34.3,39.0,0.0,12.8,273.0,424.0,0.243,31.5
2025-04-02T17:00,Asia/Kolkata,33.2,43.0,0.0,8.8,272.0,231.0,0.243,31.5
2025-04-02T18:00,Asia/Kolkata,31.6,52.0,0.0,10.1,292.0,58.0,0.243,31.5
2025-04-02T19:00,Asia/Kolkata,30.6,57.0,0.0,7.8,296.0,1.0,0.243,31.5
2025-04-02T20:00,Asia/Kolkata,30.0,61.0,0.0,6.2,311.0,0.0,0.243,31.5
2025-04-02T21:00,Asia/Kolkata,29.9,62.0,0.0,0.3,135.0,0.0,0.243,31.5
2025-04-02T22:00,Asia/Kolkata,29.9,60.0,0.0,3.7,157.0,0.0,0.243,31.5
2025-04-02T23:00,Asia/Kolkata,29.2,65.0,0.0,5.6,153.0,0.0,0.243,31.5
2025-04-03T00:00,Asia/Kolkata,28.3,74.0,0.0,6.8,155.0,0.0,0.243,31.5
2025-04-03T01:00,Asia/Kolkata,28.0,78.0,0.0,7.0,168.0,0.0,0.243,31.5
2025-04-03T02:00,Asia/Kolkata,28.0,76.0,0.0,8.4,164.0,0.0,0.243,31.5
2025-04-03T03:00,Asia/Kolkata,28.0,74.0,0.0,9.3,164.0,0.0,0.243,31.6
2025-04-03T04:00,Asia/Kolkata,27.7,73.0,0.0,8.1,168.0,0.0,0.243,31.6
2025-04-03T05:00,Asia/Kolkata,27.4,75.0,0.0,5.8,180.0,0.0,0.243,31.6
2025-04-03T06:00,Asia/Kolkata,27.6,72.0,0.0,0.4,27.0,0.0,0.243,31.6
2025-04-03T07:00,Asia/Kolkata,28.1,70.0,0.0,1.9,56.0,14.0,0.243,31.6
2025-04-03T08:00,Asia/Kolkata,29.7,66.0,0.0,4.2,175.0,108.0,0.243,31.6
2025-04-03T09:00,Asia/Kolkata,31.0,65.0,0.0,8.8,185.0,279.0,0.243,31.6
2025-04-03T10:00,Asia/Kolkata,31.6,66.0,0.0,9.9,205.0,430.0,0.243,31.6
2025-04-03T11:00,Asia/Kolkata,32.0,65.0,0.0,10.6,223.0,493.0,0.243,31.6
2025-04-03T12:00,Asia/Kolkata,31.5,68.0,0.4,10.4,226.0,547.0,0.243,31.6
2025-04-03T13:00,Asia/Kolkata,32.6,60.0,0.2,7.9,213.0,691.0,0.243,31.6
2025-04-03T14:00,Asia/Kolkata,32.2,56.0,0.0,6.7,216.0,590.0,0.243,31.6
2025-04-03T15:00,Asia/Kolkata,31.6,59.0,0.0,9.6,247.0,491.0,0.243,31.6
2025-04-03T16:00,Asia/Kolkata,31.4,64.0,0.0,12.1,259.0,375.0,0.243,31.6
2025-04-03T17:00,Asia/Kolkata,30.3,71.0,0.0,10.1,267.0,216.0,0.243,31.6
2025-04-03T18:00,Asia/Kolkata,29.6,81.0,0.0,8.3,290.0,56.0,0.243,31.6
2025-04-03T19:00,Asia/Kolkata,29.0,85.0,0.0,9.5,279.0,0.0,0.243,31.6
2025-04-03T20:00,Asia/Kolkata,28.6,88.0,0.0,8.4,277.0,0.0,0.243,31.6
2025-04-03T21:00,Asia/Kolkata,28.5,89.0,0.0,6.3,272.0,0.0,0.243,31.7
2025-04-03T22:00,Asia/Kolkata,28.3,89.0,0.0,3.6,229.0,0.0,0.243,31.7
2025-04-03T23:00,Asia/Kolkata,28.3,89.0,0.0,3.8,205.0,0.0,0.243,31.7
2025-04-04T00:00,Asia/Kolkata,28.1,89.0,0.0,4.4,189.0,0.0,0.243,31.7
2025-04-04T01:00,Asia/Kolkata,27.7,91.0,0.0,4.1,214.0,0.0,0.243,31.7
2025-04-04T02:00,Asia/Kolkata,27.5,92.0,0.0,5.2,226.0,0.0,0.243,31.7
2025-04-04T03:00,Asia/Kolkata,27.4,92.0,0.1,5.9,270.0,0.0,0.243,31.7
2025-04-04T04:00,Asia/Kolkata,26.6,95.0,0.0,5.7,279.0,0.0,0.243,31.7
2025-04-04T05:00,Asia/Kolkata,26.7,94.0,0.0,4.6,306.0,0.0,0.243,31.7
2025-04-04T06:00,Asia/Kolkata,26.5,91.0,0.6,6.0,219.0,0.0,0.243,31.7
2025-04-04T07:00,Asia/Kolkata,26.9,87.0,0.0,5.1,225.0,10.0,0.243,31.7
2025-04-04T08:00,Asia/Kolkata,28.5,77.0,0.0,2.6,205.0,105.0,0.243,31.7
2025-04-04T09:00,Asia/Kolkata,30.4,67.0,0.0,4.3,202.0,282.0,0.243,31.7
2025-04-04T10:00,Asia/Kolkata,32.0,60.0,0.0,5.5,216.0,425.0,0.243,31.7
2025-04-04T11:00,Asia/Kolkata,33.1,57.0,0.0,7.7,254.0,637.0,0.243,31.7
2025-04-04T12:00,Asia/Kolkata,33.4,56.0,0.0,11.3,271.0,707.0,0.243,31.7
2025-04-04T13:00,Asia/Kolkata,32.8,57.0,0.0,12.3,285.0,692.0,0.243,31.7
2025-04-04T14:00,Asia/Kolkata,32.8,55.0,0.3,13.4,301.0,617.0,0.243,31.7
