latitude,longitude,elevation,time (IST),temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),windspeed_10m (km/h),winddirection_10m (°),direct_radiation (W/m²),soil_moisture_28_to_100cm (m³/m³),soil_temperature_28_to_100cm (°C),surface_pressure (hPa),wind_gusts_10m (km/h),direct_radiation_instant (W/m²)
20.56239,74.395164,503.0,2023-01-09T08:00,14.9,59.0,0.0,5.9,284.0,68.0,0.311,23.5,962.0,11.5,110.8
20.56239,74.395164,503.0,2023-01-09T09:00,18.9,45.0,0.0,2.2,261.0,240.0,0.311,23.4,963.4,12.6,298.8
20.56239,74.395164,503.0,2023-01-09T10:00,21.7,33.0,0.0,2.6,106.0,418.0,0.311,23.4,964.0,13.3,472.0
20.56239,74.395164,503.0,2023-01-09T11:00,23.8,25.0,0.0,5.8,97.0,557.0,0.311,23.4,963.3,18.7,593.7
20.56239,74.395164,503.0,2023-01-09T12:00,25.3,22.0,0.0,6.9,99.0,636.0,0.311,23.4,962.6,21.2,648.8
20.56239,74.395164,503.0,2023-01-09T13:00,26.2,21.0,0.0,6.5,93.0,647.0,0.311,23.4,961.4,21.2,633.6
20.56239,74.395164,503.0,2023-01-09T14:00,26.7,21.0,0.0,6.5,90.0,588.0,0.311,23.4,960.6,20.5,550.2
20.56239,74.395164,503.0,2023-01-09T15:00,26.7,20.0,0.0,6.8,87.0,467.0,0.311,23.4,960.3,19.8,410.7
20.56239,74.395164,503.0,2023-01-09T16:00,26.0,22.0,0.0,8.0,80.0,299.0,0.311,23.4,960.0,19.1,235.2
20.56239,74.395164,503.0,2023-01-09T17:00,24.1,27.0,0.0,8.4,65.0,116.0,0.31,23.4,959.6,18.4,63.4
20.56239,74.395164,503.0,2023-01-09T18:00,20.8,36.0,0.0,10.9,56.0,8.0,0.31,23.4,959.8,18.0,0.0
20.56239,74.395164,503.0,2023-01-09T19:00,19.5,39.0,0.0,10.2,58.0,0.0,0.31,23.4,960.3,18.4,0.0
20.56239,74.395164,503.0,2023-01-09T20:00,17.9,43.0,0.0,7.5,55.0,0.0,0.31,23.4,960.7,17.3,0.0
20.56239,74.395164,503.0,2023-01-09T21:00,17.1,45.0,0.0,9.1,34.0,0.0,0.31,23.4,960.9,13.7,0.0
20.56239,74.395164,503.0,2023-01-09T22:00,17.0,44.0,0.0,5.4,318.0,0.0,0.31,23.4,961.0,10.8,0.0
20.56239,74.395164,503.0,2023-01-09T23:00,14.8,52.0,0.0,3.6,276.0,0.0,0.31,23.4,960.6,6.5,0.0
20.56239,74.395164,503.0,2023-01-10T00:00,13.4,58.0,0.0,4.7,270.0,0.0,0.31,23.4,960.0,6.1,0.0
20.56239,74.395164,503.0,2023-01-10T01:00,12.8,60.0,0.0,4.3,270.0,0.0,0.31,23.4,959.5,6.8,0.0
20.56239,74.395164,503.0,2023-01-10T02:00,12.3,62.0,0.0,4.0,260.0,0.0,0.31,23.4,958.8,7.2,0.0
20.56239,74.395164,503.0,2023-01-10T03:00,12.8,59.0,0.0,4.5,284.0,0.0,0.31,23.4,958.7,7.9,0.0
20.56239,74.395164,503.0,2023-01-10T04:00,12.0,61.0,0.0,4.3,275.0,0.0,0.31,23.4,958.4,8.6,0.0
20.56239,74.395164,503.0,2023-01-10T05:00,11.7,63.0,0.0,4.0,270.0,0.0,0.31,23.4,959.0,9.0,0.0
20.56239,74.395164,503.0,2023-01-10T06:00,10.9,64.0,0.0,4.3,275.0,0.0,0.31,23.3,959.6,8.3,0.0
20.56239,74.395164,503.0,2023-01-10T07:00,11.0,62.0,0.0,4.7,274.0,1.0,0.31,23.3,960.3,7.9,2.7
20.56239,74.395164,503.0,2023-01-10T08:00,14.9,50.0,0.0,6.6,283.0,68.0,0.31,23.3,961.8,13.0,110.9
20.56239,74.395164,503.0,2023-01-10T09:00,19.3,38.0,0.0,1.9,292.0,239.0,0.31,23.3,963.1,13.3,297.7
20.56239,74.395164,503.0,2023-01-10T10:00,22.2,32.0,0.0,4.4,99.0,415.0,0.31,23.3,963.6,15.1,468.7
20.56239,74.395164,503.0,2023-01-10T11:00,24.2,31.0,0.0,7.7,101.0,552.0,0.31,23.3,963.1,21.6,588.5
20.56239,74.395164,503.0,2023-01-10T12:00,25.7,28.0,0.0,8.7,107.0,630.0,0.31,23.3,962.2,23.8,642.8
20.56239,74.395164,503.0,2023-01-10T13:00,26.6,26.0,0.0,7.8,103.0,642.0,0.31,23.3,960.8,23.8,628.9
20.56239,74.395164,503.0,2023-01-10T14:00,27.2,24.0,0.0,7.3,99.0,585.0,0.31,23.3,959.8,22.3,547.7
20.56239,74.395164,503.0,2023-01-10T15:00,27.2,24.0,0.0,6.9,96.0,465.0,0.31,23.3,959.1,21.2,409.3
20.56239,74.395164,503.0,2023-01-10T16:00,26.7,25.0,0.0,7.6,87.0,298.0,0.31,23.3,958.9,19.1,234.8
20.56239,74.395164,503.0,2023-01-10T17:00,24.7,32.0,0.0,6.3,77.0,116.0,0.31,23.3,958.7,17.3,64.0
20.56239,74.395164,503.0,2023-01-10T18:00,21.4,43.0,0.0,9.1,56.0,8.0,0.31,23.3,958.5,14.8,0.0
20.56239,74.395164,503.0,2023-01-10T19:00,20.1,46.0,0.0,9.6,56.0,0.0,0.31,23.3,959.0,17.3,0.0
20.56239,74.395164,503.0,2023-01-10T20:00,18.6,51.0,0.0,7.6,65.0,0.0,0.31,23.3,959.2,16.2,0.0
20.56239,74.395164,503.0,2023-01-10T21:00,17.0,57.0,0.0,9.6,56.0,0.0,0.31,23.3,959.0,13.0,0.0
20.56239,74.395164,503.0,2023-01-10T22:00,18.4,51.0,0.0,2.3,288.0,0.0,0.31,23.3,959.6,11.2,0.0
20.56239,74.395164,503.0,2023-01-10T23:00,14.8,65.0,0.0,4.8,257.0,0.0,0.31,23.3,958.6,6.1,0.0
20.56239,74.395164,503.0,2023-01-11T00:00,14.7,65.0,0.0,3.6,264.0,0.0,0.31,23.2,957.9,7.6,0.0
20.56239,74.395164,503.0,2023-01-11T01:00,13.8,70.0,0.0,3.7,281.0,0.0,0.31,23.2,957.2,7.6,0.0
20.56239,74.395164,503.0,2023-01-11T02:00,13.4,70.0,0.0,4.0,280.0,0.0,0.31,23.2,956.4,7.6,0.0
20.56239,74.395164,503.0,2023-01-11T03:00,13.1,71.0,0.0,5.0,270.0,0.0,0.31,23.2,955.8,9.0,0.0
20.56239,74.395164,503.0,2023-01-11T04:00,12.9,71.0,0.0,6.1,273.0,0.0,0.31,23.2,955.8,10.8,0.0
20.56239,74.395164,503.0,2023-01-11T05:00,12.6,75.0,0.0,6.5,273.0,0.0,0.311,23.2,956.6,11.5,0.0
20.56239,74.395164,503.0,2023-01-11T06:00,12.0,77.0,0.0,7.2,270.0,0.0,0.311,23.2,957.1,12.6,0.0
20.56239,74.395164,503.0,2023-01-11T07:00,11.9,78.0,0.0,7.2,270.0,1.0,0.311,23.2,957.6,12.6,2.7
20.56239,74.395164,503.0,2023-01-11T08:00,15.2,64.0,0.0,7.2,276.0,66.0,0.311,23.2,959.1,15.1,107.8
20.56239,74.395164,503.0,2023-01-11T09:00,20.1,47.0,0.0,3.0,256.0,233.0,0.311,23.2,960.4,14.8,290.3
20.56239,74.395164,503.0,2023-01-11T10:00,23.3,38.0,0.0,1.9,158.0,409.0,0.311,23.2,960.8,12.6,462.1
20.56239,74.395164,503.0,2023-01-11T11:00,25.8,33.0,0.0,2.9,150.0,546.0,0.311,23.2,960.2,15.5,582.3
20.56239,74.395164,503.0,2023-01-11T12:00,27.7,29.0,0.0,2.5,188.0,626.0,0.311,23.2,959.2,15.8,638.9
20.56239,74.395164,503.0,2023-01-11T13:00,29.0,26.0,0.0,3.8,287.0,636.0,0.311,23.2,957.8,16.6,623.2
20.56239,74.395164,503.0,2023-01-11T14:00,29.8,22.0,0.0,8.1,291.0,578.0,0.311,23.2,956.8,21.2,541.3
20.56239,74.395164,503.0,2023-01-11T15:00,30.0,20.0,0.0,9.5,279.0,460.0,0.311,23.1,956.1,22.7,405.2
20.56239,74.395164,503.0,2023-01-11T16:00,29.7,20.0,0.0,8.7,277.0,296.0,0.311,23.1,955.8,22.3,233.6
20.56239,74.395164,503.0,2023-01-11T17:00,27.0,24.0,0.0,7.7,298.0,116.0,0.309,23.2,955.8,18.4,64.6
20.56239,74.395164,503.0,2023-01-11T18:00,23.0,33.0,0.0,7.6,315.0,8.0,0.309,23.2,955.9,13.7,0.0
20.56239,74.395164,503.0,2023-01-11T19:00,19.8,46.0,0.0,9.4,337.0,0.0,0.309,23.2,956.3,13.0,0.0
20.56239,74.395164,503.0,2023-01-11T20:00,21.0,42.0,0.0,2.5,278.0,0.0,0.309,23.2,957.6,11.2,0.0
20.56239,74.395164,503.0,2023-01-11T21:00,17.4,53.0,0.0,5.9,218.0,0.0,0.309,23.2,957.3,7.2,0.0
20.56239,74.395164,503.0,2023-01-11T22:00,16.1,55.0,0.0,6.0,237.0,0.0,0.309,23.2,957.3,9.0,0.0
20.56239,74.395164,503.0,2023-01-11T23:00,14.9,60.0,0.0,5.5,259.0,0.0,0.309,23.2,957.0,9.0,0.0
20.56239,74.395164,503.0,2023-01-12T00:00,14.0,65.0,0.0,6.6,261.0,0.0,0.309,23.2,956.3,10.4,0.0
20.56239,74.395164,503.0,2023-01-12T01:00,13.2,70.0,0.0,6.8,273.0,0.0,0.309,23.2,955.4,11.2,0.0
20.56239,74.395164,503.0,2023-01-12T02:00,12.6,73.0,0.0,7.2,276.0,0.0,0.309,23.2,954.8,12.2,0.0
20.56239,74.395164,503.0,2023-01-12T03:00,12.4,74.0,0.0,7.2,264.0,0.0,0.309,23.2,954.2,12.6,0.0
20.56239,74.395164,503.0,2023-01-12T04:00,12.5,72.0,0.0,7.3,261.0,0.0,0.309,23.2,954.3,12.6,0.0
20.56239,74.395164,503.0,2023-01-12T05:00,12.9,69.0,0.0,6.4,254.0,0.0,0.31,23.2,954.5,12.6,0.0
20.56239,74.395164,503.0,2023-01-12T06:00,12.1,72.0,0.0,6.8,270.0,0.0,0.31,23.2,955.1,11.2,0.0
20.56239,74.395164,503.0,2023-01-12T07:00,12.0,73.0,0.0,8.3,275.0,1.0,0.31,23.1,955.5,13.7,2.7
20.56239,74.395164,503.0,2023-01-12T08:00,15.5,60.0,0.0,9.0,268.0,66.0,0.31,23.1,956.9,18.0,108.0
20.56239,74.395164,503.0,2023-01-12T09:00,20.4,46.0,0.0,5.9,256.0,235.0,0.309,23.1,958.5,17.6,292.9
20.56239,74.395164,503.0,2023-01-12T10:00,23.8,38.0,0.0,3.3,283.0,411.0,0.309,23.1,959.0,16.2,464.4
20.56239,74.395164,503.0,2023-01-12T11:00,25.6,32.0,0.0,1.8,307.0,547.0,0.309,23.1,958.7,14.8,583.5
20.56239,74.395164,503.0,2023-01-12T12:00,26.9,27.0,0.0,1.8,270.0,627.0,0.309,23.1,957.7,14.4,640.1
20.56239,74.395164,503.0,2023-01-12T13:00,27.9,23.0,0.0,3.6,264.0,639.0,0.309,23.1,956.4,16.9,626.3
20.56239,74.395164,503.0,2023-01-12T14:00,28.4,22.0,0.0,5.4,270.0,581.0,0.309,23.1,955.5,18.4,544.4
20.56239,74.395164,503.0,2023-01-12T15:00,28.6,23.0,0.0,6.5,270.0,463.0,0.309,23.1,954.9,18.7,408.2
20.56239,74.395164,503.0,2023-01-12T16:00,28.3,25.0,0.0,7.6,273.0,297.0,0.309,23.1,954.7,18.7,234.8
20.56239,74.395164,503.0,2023-01-12T17:00,26.3,32.0,0.0,12.3,267.0,117.0,0.309,23.1,954.4,17.6,65.7
20.56239,74.395164,503.0,2023-01-12T18:00,23.6,40.0,0.0,14.1,274.0,9.0,0.309,23.1,954.9,24.1,0.0
20.56239,74.395164,503.0,2023-01-12T19:00,22.2,44.0,0.0,12.2,289.0,0.0,0.309,23.1,955.7,23.8,0.0
20.56239,74.395164,503.0,2023-01-12T20:00,20.7,48.0,0.0,9.6,283.0,0.0,0.309,23.1,956.2,21.6,0.0
20.56239,74.395164,503.0,2023-01-12T21:00,18.9,56.0,0.0,6.6,261.0,0.0,0.309,23.1,956.5,16.6,0.0
20.56239,74.395164,503.0,2023-01-12T22:00,17.8,63.0,0.0,6.4,254.0,0.0,0.309,23.1,956.4,10.4,0.0
20.56239,74.395164,503.0,2023-01-12T23:00,17.0,68.0,0.0,6.8,267.0,0.0,0.309,23.1,956.0,11.5,0.0
20.56239,74.395164,503.0,2023-01-13T00:00,16.3,74.0,0.0,7.2,273.0,0.0,0.309,23.1,955.5,12.2,0.0
20.56239,74.395164,503.0,2023-01-13T01:00,15.9,78.0,0.0,7.6,273.0,0.0,0.309,23.1,955.1,13.0,0.0
20.56239,74.395164,503.0,2023-01-13T02:00,15.7,79.0,0.0,8.6,270.0,0.0,0.309,23.1,954.9,14.8,0.0
20.56239,74.395164,503.0,2023-01-13T03:00,15.6,78.0,0.0,10.8,268.0,0.0,0.309,23.1,954.4,18.4,0.0
20.56239,74.395164,503.0,2023-01-13T04:00,15.6,75.0,0.0,11.9,270.0,0.0,0.309,23.1,954.6,20.9,0.0
20.56239,74.395164,503.0,2023-01-13T05:00,14.9,79.0,0.0,11.9,270.0,0.0,0.308,23.1,955.1,20.9,0.0
20.56239,74.395164,503.0,2023-01-13T06:00,15.4,88.0,0.0,11.9,273.0,0.0,0.308,23.1,956.1,21.2,0.0
20.56239,74.395164,503.0,2023-01-13T07:00,16.3,93.0,0.0,12.2,270.0,0.0,0.308,23.1,957.1,20.9,0.0
20.56239,74.395164,503.0,2023-01-13T08:00,18.1,84.0,0.0,14.4,271.0,16.0,0.308,23.1,958.0,29.2,26.2
20.56239,74.395164,503.0,2023-01-13T09:00,20.0,71.0,0.0,11.2,270.0,154.0,0.308,23.1,958.9,27.7,192.0
20.56239,74.395164,503.0,2023-01-13T10:00,22.5,52.0,0.0,9.4,266.0,383.0,0.308,23.1,959.4,24.8,432.9
20.56239,74.395164,503.0,2023-01-13T11:00,24.5,40.0,0.0,9.0,265.0,539.0,0.308,23.1,958.9,24.5,575.1
20.56239,74.395164,503.0,2023-01-13T12:00,25.9,34.0,0.0,9.1,261.0,621.0,0.308,23.1,958.0,24.8,634.1
20.56239,74.395164,503.0,2023-01-13T13:00,26.9,31.0,0.0,9.4,268.0,635.0,0.308,23.1,956.8,25.2,622.6
20.56239,74.395164,503.0,2023-01-13T14:00,27.5,29.0,0.0,9.7,274.0,581.0,0.308,23.1,956.0,25.2,544.6
20.56239,74.395164,503.0,2023-01-13T15:00,27.5,28.0,0.0,10.7,284.0,464.0,0.307,23.1,955.4,25.2,409.4
20.56239,74.395164,503.0,2023-01-13T16:00,26.8,28.0,0.0,11.3,287.0,300.0,0.307,23.1,955.4,25.2,237.6
20.56239,74.395164,503.0,2023-01-13T17:00,24.1,33.0,0.0,9.8,276.0,121.0,0.309,23.1,955.6,23.8,68.5
20.56239,74.395164,503.0,2023-01-13T18:00,21.5,39.0,0.0,11.5,266.0,9.0,0.309,23.1,955.9,19.1,0.0
20.56239,74.395164,503.0,2023-01-13T19:00,19.8,44.0,0.0,10.5,292.0,0.0,0.309,23.1,956.4,19.8,0.0
20.56239,74.395164,503.0,2023-01-13T20:00,17.6,53.0,0.0,5.9,313.0,0.0,0.309,23.1,957.0,18.0,0.0
20.56239,74.395164,503.0,2023-01-13T21:00,17.7,54.0,0.0,4.0,355.0,0.0,0.309,23.1,957.8,10.4,0.0
20.56239,74.395164,503.0,2023-01-13T22:00,17.1,56.0,0.0,2.4,333.0,0.0,0.309,23.1,958.0,4.3,0.0
20.56239,74.395164,503.0,2023-01-13T23:00,14.3,68.0,0.0,6.5,289.0,0.0,0.309,23.1,957.4,7.6,0.0
20.56239,74.395164,503.0,2023-01-14T00:00,13.3,74.0,0.0,6.6,279.0,0.0,0.309,23.1,956.8,9.0,0.0
20.56239,74.395164,503.0,2023-01-14T01:00,12.7,77.0,0.0,5.9,284.0,0.0,0.309,23.1,956.5,9.0,0.0
20.56239,74.395164,503.0,2023-01-14T02:00,12.4,78.0,0.0,6.0,287.0,0.0,0.309,23.1,956.1,10.4,0.0
20.56239,74.395164,503.0,2023-01-14T03:00,11.7,82.0,0.0,5.2,282.0,0.0,0.309,23.1,955.8,10.4,0.0
20.56239,74.395164,503.0,2023-01-14T04:00,11.0,85.0,0.0,6.1,270.0,0.0,0.309,23.1,955.7,8.6,0.0
20.56239,74.395164,503.0,2023-01-14T05:00,11.9,82.0,0.0,4.4,279.0,0.0,0.311,23.1,956.4,7.9,0.0
20.56239,74.395164,503.0,2023-01-14T06:00,11.8,79.0,0.0,4.7,293.0,0.0,0.311,23.1,956.9,6.1,0.0
20.56239,74.395164,503.0,2023-01-14T07:00,11.2,82.0,0.0,3.2,270.0,0.0,0.311,23.1,957.4,5.8,0.0
20.56239,74.395164,503.0,2023-01-14T08:00,14.5,65.0,0.0,2.9,270.0,64.0,0.311,23.1,958.5,9.4,104.9
20.56239,74.395164,503.0,2023-01-14T09:00,17.4,49.0,0.0,2.0,45.0,232.0,0.311,23.1,959.8,11.2,289.4
20.56239,74.395164,503.0,2023-01-14T10:00,20.0,39.0,0.0,4.6,72.0,409.0,0.311,23.1,960.0,16.9,462.4
20.56239,74.395164,503.0,2023-01-14T11:00,22.2,35.0,0.0,5.5,79.0,547.0,0.311,23.1,959.3,19.4,583.7
20.56239,74.395164,503.0,2023-01-14T12:00,23.9,33.0,0.0,5.4,94.0,628.0,0.311,23.1,958.1,19.8,641.4
20.56239,74.395164,503.0,2023-01-14T13:00,25.1,32.0,0.0,4.4,99.0,641.0,0.311,23.1,957.0,19.8,628.7
20.56239,74.395164,503.0,2023-01-14T14:00,25.8,32.0,0.0,3.2,90.0,587.0,0.311,23.1,956.1,18.7,550.5
20.56239,74.395164,503.0,2023-01-14T15:00,26.0,31.0,0.0,3.5,66.0,468.0,0.311,23.1,955.6,16.2,413.2
20.56239,74.395164,503.0,2023-01-14T16:00,25.7,32.0,0.0,4.8,48.0,301.0,0.311,23.1,955.6,15.1,238.8
20.56239,74.395164,503.0,2023-01-14T17:00,24.0,36.0,0.0,3.6,84.0,120.0,0.309,23.1,955.6,14.4,68.5
20.56239,74.395164,503.0,2023-01-14T18:00,21.1,44.0,0.0,11.4,79.0,10.0,0.309,23.1,955.9,18.4,0.0
20.56239,74.395164,503.0,2023-01-14T19:00,19.5,47.0,0.0,12.4,22.0,0.0,0.309,23.1,957.0,21.2,0.0
20.56239,74.395164,503.0,2023-01-14T20:00,18.4,48.0,0.0,8.2,15.0,0.0,0.309,23.1,957.3,21.2,0.0
20.56239,74.395164,503.0,2023-01-14T21:00,17.0,54.0,0.0,6.5,3.0,0.0,0.309,23.1,957.5,13.7,0.0
20.56239,74.395164,503.0,2023-01-14T22:00,16.5,55.0,0.0,8.0,342.0,0.0,0.309,23.1,957.6,13.0,0.0
20.56239,74.395164,503.0,2023-01-14T23:00,15.6,57.0,0.0,6.8,357.0,0.0,0.309,23.1,957.2,13.7,0.0
20.56239,74.395164,503.0,2023-01-15T00:00,13.9,63.0,0.0,9.7,356.0,0.0,0.309,23.1,956.6,11.9,0.0
20.56239,74.395164,503.0,2023-01-15T01:00,14.8,58.0,0.0,6.6,319.0,0.0,0.309,23.1,956.5,12.2,0.0
20.56239,74.395164,503.0,2023-01-15T02:00,14.7,58.0,0.0,2.5,270.0,0.0,0.309,23.1,955.9,7.6,0.0
20.56239,74.395164,503.0,2023-01-15T03:00,14.1,60.0,0.0,1.5,256.0,0.0,0.309,23.1,955.3,3.6,0.0
20.56239,74.395164,503.0,2023-01-15T04:00,12.1,68.0,0.0,4.7,302.0,0.0,0.309,23.1,954.8,5.8,0.0
20.56239,74.395164,503.0,2023-01-15T05:00,11.4,74.0,0.0,5.6,320.0,0.0,0.311,23.1,955.1,6.1,0.0
20.56239,74.395164,503.0,2023-01-15T06:00,11.9,70.0,0.0,2.9,300.0,0.0,0.311,23.1,955.9,6.8,0.0
20.56239,74.395164,503.0,2023-01-15T07:00,11.9,70.0,0.0,1.4,270.0,1.0,0.311,23.0,956.7,4.0,2.7
20.56239,74.395164,503.0,2023-01-15T08:00,14.8,61.0,0.0,0.8,297.0,65.0,0.311,23.0,957.9,6.5,106.6
20.56239,74.395164,503.0,2023-01-15T09:00,17.7,51.0,0.0,4.3,95.0,233.0,0.311,23.0,959.0,13.7,290.7
20.56239,74.395164,503.0,2023-01-15T10:00,20.1,45.0,0.0,7.2,93.0,409.0,0.311,23.0,959.1,20.5,462.5
20.56239,74.395164,503.0,2023-01-15T11:00,22.4,40.0,0.0,8.3,92.0,546.0,0.311,23.0,958.3,23.0,582.8
20.56239,74.395164,503.0,2023-01-15T12:00,24.1,38.0,0.0,8.0,100.0,626.0,0.311,23.0,957.1,23.4,639.5
20.56239,74.395164,503.0,2023-01-15T13:00,25.5,36.0,0.0,6.8,108.0,640.0,0.311,23.0,956.0,23.4,627.9
20.56239,74.395164,503.0,2023-01-15T14:00,26.3,35.0,0.0,5.4,110.0,586.0,0.311,23.0,954.9,21.2,549.8
20.56239,74.395164,503.0,2023-01-15T15:00,26.6,34.0,0.0,4.3,95.0,467.0,0.311,23.0,954.2,18.7,412.6
20.56239,74.395164,503.0,2023-01-15T16:00,26.5,35.0,0.0,6.8,65.0,300.0,0.311,23.0,954.0,16.6,238.4
20.56239,74.395164,503.0,2023-01-15T17:00,24.4,41.0,0.0,9.5,53.0,120.0,0.311,23.0,953.9,20.2,69.0
20.56239,74.395164,503.0,2023-01-15T18:00,21.5,50.0,0.0,9.7,59.0,10.0,0.311,23.0,953.9,17.3,0.0
20.56239,74.395164,503.0,2023-01-15T19:00,20.0,55.0,0.0,8.3,72.0,0.0,0.311,23.0,954.7,16.2,0.0
20.56239,74.395164,503.0,2023-01-15T20:00,18.4,61.0,0.0,5.9,14.0,0.0,0.311,23.0,955.3,13.7,0.0
20.56239,74.395164,503.0,2023-01-15T21:00,16.8,68.0,0.0,8.7,336.0,0.0,0.311,23.0,955.5,10.4,0.0
20.56239,74.395164,503.0,2023-01-15T22:00,16.5,69.0,0.0,6.7,324.0,0.0,0.311,23.0,955.6,10.1,0.0
20.56239,74.395164,503.0,2023-01-15T23:00,16.5,67.0,0.0,6.4,333.0,0.0,0.311,23.0,955.4,7.9,0.0
20.56239,74.395164,503.0,2023-01-16T00:00,17.0,64.0,0.0,4.9,343.0,0.0,0.311,23.0,955.4,7.6,0.0
20.56239,74.395164,503.0,2023-01-16T01:00,16.4,67.0,0.0,4.1,345.0,0.0,0.311,23.0,955.2,5.8,0.0
20.56239,74.395164,503.0,2023-01-16T02:00,13.6,80.0,0.0,6.0,327.0,0.0,0.311,23.0,954.5,6.8,0.0
20.56239,74.395164,503.0,2023-01-16T03:00,13.0,82.0,0.0,5.9,317.0,0.0,0.311,23.0,954.2,8.3,0.0
20.56239,74.395164,503.0,2023-01-16T04:00,12.7,82.0,0.0,4.5,299.0,0.0,0.311,23.0,954.2,7.9,0.0
20.56239,74.395164,503.0,2023-01-16T05:00,13.1,81.0,0.0,2.5,278.0,0.0,0.311,23.0,954.5,5.8,0.0
20.56239,74.395164,503.0,2023-01-16T06:00,13.5,79.0,0.0,0.7,270.0,0.0,0.311,23.0,955.6,3.6,0.0
20.56239,74.395164,503.0,2023-01-16T07:00,12.7,83.0,0.0,2.3,309.0,0.0,0.311,23.0,956.1,2.9,0.0
20.56239,74.395164,503.0,2023-01-16T08:00,15.7,70.0,0.0,1.8,360.0,63.0,0.311,22.9,957.6,7.6,103.3
20.56239,74.395164,503.0,2023-01-16T09:00,18.3,56.0,0.0,3.9,68.0,229.0,0.311,22.9,958.7,14.0,285.7
20.56239,74.395164,503.0,2023-01-16T10:00,20.8,48.0,0.0,4.4,81.0,405.0,0.311,22.9,958.7,16.9,458.0
20.56239,74.395164,503.0,2023-01-16T11:00,23.4,43.0,0.0,5.1,86.0,545.0,0.311,22.9,958.1,18.7,581.8
20.56239,74.395164,503.0,2023-01-16T12:00,25.4,40.0,0.0,4.3,90.0,628.0,0.31,22.9,957.1,19.1,641.6
20.56239,74.395164,503.0,2023-01-16T13:00,26.7,36.0,0.0,1.8,101.0,645.0,0.31,22.9,956.0,18.0,632.9
20.56239,74.395164,503.0,2023-01-16T14:00,27.6,34.0,0.0,2.6,16.0,589.0,0.31,22.9,955.0,14.8,552.8
20.56239,74.395164,503.0,2023-01-16T15:00,28.2,32.0,0.0,5.8,22.0,468.0,0.31,22.9,954.4,17.6,413.8
20.56239,74.395164,503.0,2023-01-16T16:00,28.2,30.0,0.0,5.2,25.0,303.0,0.31,22.9,954.0,18.0,241.1
20.56239,74.395164,503.0,2023-01-16T17:00,26.2,49.0,0.0,4.0,95.0,125.0,0.31,22.9,954.1,14.0,72.5
20.56239,74.395164,503.0,2023-01-16T18:00,21.9,50.0,0.0,8.9,43.0,11.0,0.31,22.9,954.4,9.4,0.0
20.56239,74.395164,503.0,2023-01-16T19:00,21.4,53.0,0.0,10.6,10.0,0.0,0.31,22.9,956.0,19.1,0.0
20.56239,74.395164,503.0,2023-01-16T20:00,19.9,58.0,0.0,6.9,354.0,0.0,0.31,22.9,956.6,17.6,0.0
20.56239,74.395164,503.0,2023-01-16T21:00,17.8,67.0,0.0,8.4,329.0,0.0,0.31,22.9,956.4,11.2,0.0
20.56239,74.395164,503.0,2023-01-16T22:00,16.9,70.0,0.0,6.9,309.0,0.0,0.31,22.9,956.2,10.1,0.0
20.56239,74.395164,503.0,2023-01-16T23:00,16.4,72.0,0.0,6.4,313.0,0.0,0.31,22.9,956.3,10.1,0.0
20.56239,74.395164,503.0,2023-01-17T00:00,15.2,77.0,0.0,8.5,306.0,0.0,0.31,22.9,955.9,10.8,0.0
20.56239,74.395164,503.0,2023-01-17T01:00,15.2,77.0,0.0,5.3,298.0,0.0,0.31,22.9,955.6,10.1,0.0
20.56239,74.395164,503.0,2023-01-17T02:00,14.0,83.0,0.0,4.7,279.0,0.0,0.31,22.9,955.0,6.5,0.0
20.56239,74.395164,503.0,2023-01-17T03:00,13.7,85.0,0.0,3.6,276.0,0.0,0.31,22.9,954.6,6.5,0.0
20.56239,74.395164,503.0,2023-01-17T04:00,13.0,89.0,0.0,3.3,276.0,0.0,0.31,22.9,954.5,6.5,0.0
20.56239,74.395164,503.0,2023-01-17T05:00,12.9,89.0,0.0,4.2,290.0,0.0,0.317,22.9,954.9,5.8,0.0
20.56239,74.395164,503.0,2023-01-17T06:00,12.1,90.0,0.0,5.7,305.0,0.0,0.317,22.9,955.2,7.6,0.0
20.56239,74.395164,503.0,2023-01-17T07:00,12.0,91.0,0.0,6.0,295.0,0.0,0.317,22.9,956.2,8.3,0.0
20.56239,74.395164,503.0,2023-01-17T08:00,16.1,73.0,0.0,3.4,288.0,63.0,0.317,22.9,957.7,9.7,103.4
20.56239,74.395164,503.0,2023-01-17T09:00,19.4,61.0,0.0,1.8,101.0,230.0,0.317,22.9,958.8,10.4,287.0
20.56239,74.395164,503.0,2023-01-17T10:00,21.7,54.0,0.0,4.8,103.0,405.0,0.317,22.9,959.4,16.9,458.1
20.56239,74.395164,503.0,2023-01-17T11:00,24.1,47.0,0.0,6.3,103.0,544.0,0.317,22.9,959.0,20.2,580.8
20.56239,74.395164,503.0,2023-01-17T12:00,25.9,42.0,0.0,6.3,114.0,626.0,0.317,22.9,957.9,21.2,639.7
20.56239,74.395164,503.0,2023-01-17T13:00,27.2,37.0,0.0,4.4,125.0,642.0,0.316,22.9,956.8,20.9,630.1
20.56239,74.395164,503.0,2023-01-17T14:00,28.0,35.0,0.0,1.9,112.0,588.0,0.316,22.9,955.9,18.4,552.1
20.56239,74.395164,503.0,2023-01-17T15:00,28.5,34.0,0.0,4.6,51.0,466.0,0.316,22.9,955.2,15.8,412.3
